time,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eye_state
90.6484375,4297.44,4014.36,4266.15,4128.72,4340.51,4618.46,4082.05,4612.31,4189.74,4220.51,4192.82,4260.51,4583.08,4356.41,closed
90.65625,4289.23,4007.18,4265.64,4124.62,4340.51,4620.51,4085.13,4618.46,4194.87,4216.41,4190.26,4257.44,4579.49,4346.15,closed
90.6640625,4281.03,4004.1,4261.03,4120.0,4334.87,4620.51,4082.05,4616.92,4190.77,4209.23,4181.03,4249.23,4570.77,4340.51,closed
90.671875,4290.77,4011.28,4264.1,4126.67,4336.92,4615.38,4076.92,4606.15,4181.54,4215.9,4182.56,4251.28,4576.92,4354.36,closed
90.6796875,4306.15,4023.59,4273.33,4136.41,4345.64,4613.33,4077.44,4604.1,4186.15,4229.23,4200.0,4264.62,4593.33,4371.79,closed
90.6875,4303.59,4024.62,4271.79,4139.49,4345.13,4614.87,4078.97,4612.82,4194.36,4231.28,4208.21,4272.82,4597.44,4370.77,closed
90.6953125,4297.44,4017.44,4264.62,4135.9,4341.54,4616.41,4076.92,4617.44,4193.33,4225.64,4197.95,4266.15,4589.74,4363.08,closed
90.703125,4297.95,4018.97,4262.05,4128.21,4345.64,4617.95,4076.92,4614.87,4188.72,4223.59,4190.77,4255.9,4588.21,4356.41,closed
90.7109375,4291.79,4020.51,4257.44,4127.18,4347.69,4619.49,4078.46,4607.69,4183.08,4223.08,4191.28,4252.31,4586.67,4345.13,closed
90.71875,4283.59,4010.77,4253.85,4130.26,4344.62,4621.54,4081.54,4603.08,4178.97,4220.51,4188.21,4252.82,4581.03,4342.05,closed
90.7265625,4289.23,4009.74,4261.03,4127.69,4346.67,4625.64,4082.05,4605.13,4183.08,4217.44,4188.72,4255.38,4578.97,4349.74,closed
90.734375,4292.31,4013.85,4263.59,4120.51,4345.64,4626.15,4080.51,4607.69,4190.77,4213.85,4194.87,4259.49,4582.05,4352.82,closed
90.7421875,4283.59,4009.74,4255.38,4120.51,4343.08,4626.15,4081.54,4611.79,4192.31,4215.9,4192.82,4257.95,4585.13,4349.74,closed
90.75,4284.1,4010.77,4255.38,4130.26,4346.15,4629.23,4084.1,4617.95,4196.41,4225.64,4192.31,4254.36,4586.15,4350.26,closed
90.7578125,4292.31,4018.97,4267.18,4138.46,4347.69,4628.72,4085.64,4617.44,4201.03,4231.28,4197.44,4257.95,4587.18,4352.82,closed
90.765625,4293.85,4018.46,4277.44,4138.46,4344.1,4621.54,4086.67,4609.23,4191.28,4227.18,4195.9,4267.18,4584.62,4355.9,closed
90.7734375,4295.9,4016.92,4281.54,4137.95,4344.62,4616.41,4085.64,4605.13,4181.03,4222.56,4194.36,4274.87,4588.21,4361.54,closed
90.78125,4295.9,4017.95,4277.44,4138.46,4346.67,4618.46,4078.46,4602.05,4178.97,4218.97,4194.36,4273.33,4589.23,4359.49,closed
90.7890625,4285.64,4010.26,4265.64,4133.85,4342.05,4619.49,4068.21,4595.38,4169.23,4206.15,4182.56,4257.95,4574.87,4345.13,closed
90.796875,4283.08,4007.69,4260.51,4132.31,4341.54,4616.92,4067.18,4591.79,4164.62,4194.36,4174.87,4246.67,4565.64,4340.51,closed
90.8046875,4292.31,4017.95,4265.13,4136.92,4347.69,4616.92,4072.31,4598.46,4181.03,4203.59,4188.21,4254.36,4577.44,4353.85,closed
90.8125,4295.38,4021.54,4267.18,4137.95,4349.74,4619.49,4072.31,4609.74,4197.95,4222.56,4201.54,4266.67,4588.21,4359.49,closed
90.8203125,4291.79,4016.41,4265.64,4133.33,4348.72,4616.92,4070.77,4610.77,4189.23,4225.13,4196.41,4265.13,4586.15,4351.28,closed
90.828125,4288.21,4013.85,4264.62,4130.26,4348.21,4616.92,4076.41,4604.62,4174.87,4211.79,4188.72,4256.92,4584.1,4348.21,closed
90.8359375,4290.77,4014.87,4264.62,4129.23,4347.69,4620.0,4080.51,4608.21,4182.05,4208.72,4191.28,4260.51,4583.59,4353.85,closed
90.84375,4297.44,4016.92,4266.67,4128.21,4344.1,4617.95,4076.41,4611.28,4193.85,4219.49,4196.41,4268.72,4580.51,4355.9,closed
90.8515625,4293.85,4016.92,4265.13,4123.08,4343.59,4615.9,4077.95,4600.51,4185.13,4220.0,4196.92,4265.64,4580.0,4349.74,closed
90.859375,4287.69,4011.79,4260.0,4115.9,4345.13,4618.97,4082.56,4594.87,4172.31,4212.31,4194.87,4262.56,4583.59,4348.21,closed
90.8671875,4291.79,4008.72,4260.0,4114.36,4343.08,4618.46,4083.59,4603.59,4179.49,4213.33,4192.82,4263.08,4585.13,4354.36,closed
90.875,4296.41,4011.79,4259.49,4117.95,4342.05,4615.9,4084.1,4609.23,4189.23,4214.87,4194.87,4260.0,4582.56,4355.9,closed
90.8828125,4298.46,4017.44,4253.33,4121.54,4347.69,4619.49,4081.54,4607.18,4190.26,4216.41,4201.03,4261.54,4588.21,4356.92,closed
90.890625,4302.56,4024.62,4254.87,4121.54,4352.82,4623.08,4080.51,4608.72,4189.23,4224.1,4206.15,4269.23,4595.9,4362.56,closed
90.8984375,4303.59,4025.13,4262.05,4122.05,4351.28,4623.08,4083.59,4612.31,4186.67,4223.08,4205.13,4268.72,4591.28,4361.54,closed
90.90625,4297.44,4018.97,4262.56,4123.59,4347.18,4619.49,4077.44,4605.13,4188.21,4217.95,4200.51,4263.08,4587.69,4357.44,closed
90.9140625,4293.33,4018.46,4255.9,4118.97,4347.18,4613.85,4065.13,4597.44,4192.31,4222.56,4196.92,4256.92,4594.36,4356.92,closed
90.921875,4292.31,4023.08,4250.26,4112.82,4349.23,4614.36,4068.21,4602.05,4193.33,4226.15,4199.49,4250.26,4594.36,4355.9,closed
90.9296875,4293.33,4021.54,4252.82,4114.36,4348.72,4619.49,4077.95,4605.64,4191.79,4226.67,4205.13,4254.36,4592.31,4359.49,closed
90.9375,4293.33,4017.44,4257.95,4118.46,4346.15,4618.46,4077.95,4602.05,4192.31,4229.74,4205.64,4264.62,4597.95,4363.08,closed
90.9453125,4291.79,4015.9,4253.33,4114.36,4347.18,4616.41,4071.79,4603.08,4189.74,4227.18,4200.0,4258.46,4597.44,4352.82,closed
90.953125,4291.79,4017.95,4245.13,4110.26,4349.74,4622.05,4069.74,4606.67,4183.59,4219.49,4193.33,4243.59,4587.18,4344.62,closed
90.9609375,4293.33,4023.08,4249.74,4115.38,4350.26,4624.62,4072.31,4605.13,4184.62,4220.51,4191.79,4244.62,4588.21,4352.82,closed
90.96875,4293.85,4024.1,4253.33,4122.05,4352.31,4623.59,4072.31,4605.64,4192.82,4226.67,4195.38,4250.77,4598.46,4358.46,closed
90.9765625,4290.77,4017.95,4249.23,4118.46,4352.82,4624.1,4070.26,4603.08,4192.31,4227.18,4199.49,4249.74,4597.44,4355.38,closed
90.984375,4287.18,4015.9,4249.74,4110.26,4349.74,4622.56,4072.31,4595.38,4187.18,4227.18,4202.05,4253.85,4592.82,4355.9,closed
90.9921875,4288.21,4020.51,4250.77,4108.21,4347.69,4621.03,4076.92,4595.38,4189.74,4229.74,4201.03,4261.54,4594.87,4356.41,closed
91.0,4290.26,4023.08,4249.23,4110.77,4349.74,4625.13,4077.44,4596.41,4187.69,4225.64,4196.41,4257.44,4595.9,4354.87,closed
91.0078125,4289.74,4022.05,4249.23,4110.26,4350.77,4629.74,4078.97,4596.92,4182.05,4217.95,4193.33,4251.28,4592.82,4352.31,closed
91.015625,4291.79,4020.51,4250.77,4107.18,4349.23,4628.21,4081.03,4609.74,4194.87,4222.56,4196.41,4256.92,4596.41,4354.87,closed
91.0234375,4296.41,4022.05,4250.26,4110.77,4350.77,4625.64,4078.97,4620.51,4206.15,4235.38,4205.13,4265.13,4605.13,4363.59,closed
91.03125,4296.41,4024.1,4252.82,4116.92,4352.31,4627.69,4080.0,4616.41,4200.51,4235.9,4210.26,4267.18,4606.15,4365.64,closed
91.0390625,4294.87,4022.56,4255.9,4113.85,4350.26,4633.33,4084.1,4614.36,4195.9,4227.69,4207.18,4266.67,4603.59,4362.56,closed
91.046875,4295.38,4021.54,4259.49,4110.77,4348.72,4633.85,4082.05,4614.87,4195.9,4227.69,4205.13,4266.15,4603.08,4365.13,closed
91.0546875,4296.41,4023.59,4261.03,4113.85,4348.72,4628.21,4075.9,4606.67,4187.69,4228.21,4205.64,4262.05,4599.49,4366.67,closed
91.0625,4296.92,4023.59,4254.36,4115.38,4348.72,4628.72,4077.95,4602.56,4185.64,4223.08,4196.92,4256.41,4593.33,4360.51,closed
91.0703125,4294.36,4022.05,4251.28,4114.87,4347.18,4632.82,4082.05,4608.21,4193.85,4223.08,4192.82,4250.77,4591.79,4352.31,closed
91.078125,4289.74,4021.54,4255.9,4114.87,4347.18,4630.26,4079.49,4611.79,4199.49,4227.18,4195.38,4246.67,4592.31,4350.26,closed
91.0859375,4291.28,4024.1,4259.49,4115.9,4349.23,4629.23,4073.85,4612.82,4199.49,4227.69,4193.33,4249.23,4591.28,4358.97,closed
91.09375,4297.44,4027.18,4258.46,4119.49,4349.74,4632.82,4073.33,4611.28,4192.31,4227.18,4197.95,4257.95,4596.92,4368.72,closed
91.1015625,4296.41,4026.67,4254.87,4120.0,4351.28,4633.85,4081.54,4608.21,4187.69,4226.15,4207.18,4260.0,4600.0,4363.08,closed
91.109375,4295.9,4026.67,4256.92,4117.44,4354.87,4633.33,4085.64,4607.69,4192.31,4224.62,4206.15,4256.41,4596.92,4360.51,closed
91.1171875,4304.62,4031.79,4268.21,4123.08,4357.44,4634.87,4083.08,4610.77,4198.46,4229.74,4203.08,4263.08,4599.49,4372.82,closed
91.125,4312.82,4035.38,4273.85,4132.82,4358.97,4635.38,4083.59,4616.41,4199.49,4235.38,4207.69,4268.21,4607.69,4380.0,closed
91.1328125,4313.33,4036.41,4266.67,4135.9,4357.44,4634.36,4082.05,4616.92,4198.97,4232.82,4209.74,4265.64,4611.28,4376.92,closed
91.140625,4305.64,4035.9,4263.59,4132.31,4354.87,4632.31,4075.38,4610.77,4199.49,4228.21,4204.62,4265.13,4600.0,4366.15,closed
91.1484375,4293.85,4024.1,4260.0,4122.05,4348.21,4631.79,4077.95,4611.28,4200.51,4226.15,4196.41,4261.03,4585.13,4354.87,closed
91.15625,4289.74,4013.33,4256.92,4118.46,4345.64,4630.26,4083.08,4615.38,4198.46,4226.15,4193.85,4256.92,4592.31,4362.05,closed
91.1640625,4298.97,4018.46,4263.08,4122.56,4350.77,4627.69,4076.92,4605.13,4186.67,4228.21,4205.13,4262.05,4615.9,4378.46,closed
91.171875,4307.69,4023.08,4265.64,4122.05,4354.36,4629.74,4073.85,4601.54,4189.74,4228.21,4219.49,4270.26,4627.69,4384.1,closed
91.1796875,4313.33,4024.1,4263.59,4128.72,4356.41,4634.87,4080.0,4615.9,4208.72,4235.9,4228.21,4278.46,4635.9,4394.36,closed
91.1875,4318.46,4026.67,4269.23,4136.92,4361.03,4634.87,4080.51,4618.46,4206.67,4246.15,4232.31,4284.1,4646.67,4404.1,closed
91.1953125,4314.36,4020.51,4273.85,4128.21,4358.97,4630.77,4081.03,4609.74,4192.82,4243.59,4229.23,4282.05,4643.59,4396.41,closed
91.203125,4306.67,4010.77,4268.72,4118.97,4353.33,4631.28,4087.69,4614.87,4202.05,4241.03,4224.62,4278.97,4637.44,4390.26,closed
91.2109375,4306.67,4008.72,4263.08,4121.54,4355.9,4637.44,4091.79,4624.1,4215.38,4245.64,4222.56,4276.92,4637.95,4388.72,closed
91.21875,4304.62,4008.72,4263.08,4123.59,4360.0,4637.44,4087.18,4618.46,4208.21,4246.67,4220.0,4267.69,4633.33,4381.54,closed
91.2265625,4296.92,4005.13,4262.05,4119.49,4354.87,4627.69,4081.03,4612.82,4206.15,4243.59,4218.46,4261.54,4628.21,4378.97,closed
91.234375,4297.44,4008.21,4260.51,4118.97,4351.28,4624.1,4077.44,4618.97,4211.79,4242.05,4222.05,4269.23,4634.36,4386.15,closed
91.2421875,4310.26,4017.95,4267.18,4128.72,4357.95,4631.79,4078.46,4622.56,4211.79,4249.74,4233.85,4281.54,4644.62,4398.97,closed
91.25,4321.03,4024.1,4278.97,4138.46,4362.05,4634.36,4080.0,4617.95,4203.08,4252.31,4235.38,4285.13,4645.13,4400.51,closed
91.2578125,4319.49,4017.95,4282.05,4131.79,4351.28,4628.21,4078.97,4608.21,4189.74,4236.92,4219.49,4278.46,4632.82,4388.72,closed
91.265625,4313.33,4009.23,4280.0,4123.08,4350.77,4631.28,4081.54,4605.64,4192.31,4230.26,4215.38,4279.49,4627.69,4389.74,closed
91.2734375,4317.95,4015.38,4284.62,4133.85,4370.26,4643.59,4092.82,4616.41,4209.74,4248.72,4231.79,4291.28,4641.54,4406.15,closed
91.28125,4329.23,4028.72,4292.31,4147.18,4381.54,4650.26,4103.59,4630.26,4221.54,4266.67,4239.49,4291.28,4655.38,4409.23,closed
91.2890625,4336.92,4036.92,4298.97,4152.31,4380.0,4652.82,4107.69,4640.51,4231.28,4271.28,4242.05,4288.21,4657.95,4407.69,closed
91.296875,4344.1,4042.56,4309.23,4161.54,4383.59,4653.85,4108.72,4645.64,4241.03,4275.38,4254.87,4303.59,4665.64,4422.05,closed
91.3046875,4352.31,4049.74,4320.51,4171.28,4390.26,4655.9,4111.79,4647.69,4239.49,4279.49,4267.18,4326.15,4677.95,4436.41,closed
91.3125,4354.36,4054.87,4327.69,4172.31,4392.31,4665.64,4120.0,4648.21,4235.38,4278.97,4269.23,4331.28,4677.44,4435.38,closed
91.3203125,4350.26,4052.82,4326.15,4168.21,4391.28,4674.87,4124.62,4648.72,4236.41,4272.31,4261.03,4322.56,4670.77,4427.69,closed
91.328125,4349.23,4052.82,4322.56,4171.79,4394.87,4672.82,4120.51,4643.08,4227.69,4267.69,4257.95,4319.49,4671.79,4427.18,closed
91.3359375,4354.87,4058.97,4322.56,4180.0,4403.08,4672.31,4117.95,4641.54,4226.15,4276.92,4265.13,4323.59,4680.0,4434.36,closed
91.34375,4362.56,4065.13,4327.69,4183.59,4409.23,4677.44,4121.54,4652.31,4246.15,4290.77,4276.41,4330.77,4690.26,4442.56,closed
91.3515625,4366.15,4065.64,4334.87,4183.59,4406.67,4676.92,4124.1,4661.54,4260.51,4297.44,4283.08,4336.41,4694.87,4445.64,closed
91.359375,4365.13,4061.03,4336.92,4177.95,4402.56,4677.95,4128.72,4669.74,4265.64,4298.46,4283.59,4336.92,4692.31,4444.1,closed
91.3671875,4360.51,4054.36,4333.33,4174.87,4403.08,4681.03,4134.36,4679.49,4269.74,4300.51,4281.03,4334.87,4688.72,4436.41,closed
91.375,4358.46,4055.38,4334.36,4180.51,4405.64,4679.49,4133.33,4674.36,4262.05,4299.49,4276.41,4334.36,4684.62,4431.79,closed
91.3828125,4366.67,4066.67,4343.08,4187.18,4409.23,4677.44,4131.28,4658.97,4247.69,4289.74,4274.36,4340.0,4681.03,4443.08,closed
91.390625,4375.9,4073.85,4349.23,4190.77,4410.26,4681.54,4134.36,4660.0,4250.26,4286.67,4278.46,4347.69,4688.72,4460.0,closed
91.3984375,4379.49,4072.82,4353.33,4196.41,4411.79,4686.15,4136.41,4666.15,4252.31,4292.31,4283.59,4350.77,4697.95,4465.64,closed
91.40625,4382.05,4071.28,4356.41,4201.03,4412.82,4687.69,4135.9,4659.49,4235.38,4285.13,4281.03,4347.18,4693.85,4458.46,closed
91.4140625,4381.54,4071.79,4351.79,4199.49,4408.72,4687.69,4136.92,4661.03,4234.36,4272.82,4271.28,4342.05,4683.08,4449.23,closed
91.421875,4375.9,4071.28,4345.13,4194.36,4407.18,4686.67,4136.41,4670.77,4255.9,4277.44,4267.18,4338.97,4680.0,4446.67,closed
91.4296875,4371.79,4069.74,4341.54,4187.69,4411.28,4688.21,4137.44,4673.33,4267.69,4290.77,4271.79,4337.95,4687.69,4448.21,closed
91.4375,4372.82,4068.72,4338.97,4185.64,4415.9,4691.28,4141.54,4680.0,4267.69,4296.92,4280.0,4342.56,4693.33,4448.21,closed
91.4453125,4375.9,4071.79,4342.05,4194.36,4419.49,4693.85,4142.05,4690.77,4276.92,4304.1,4283.59,4345.64,4696.41,4452.31,closed
91.453125,4383.08,4080.0,4351.79,4201.03,4421.03,4693.85,4142.05,4687.18,4279.49,4312.31,4286.67,4346.15,4703.59,4460.51,closed
91.4609375,4389.23,4087.69,4358.97,4205.64,4423.08,4691.79,4145.64,4676.92,4268.21,4311.28,4293.85,4353.85,4709.74,4466.15,closed
91.46875,4392.31,4088.72,4364.62,4213.33,4426.15,4695.38,4149.23,4683.08,4269.74,4307.69,4298.46,4364.1,4709.74,4472.82,closed
91.4765625,4395.38,4091.79,4367.18,4214.36,4427.18,4701.03,4150.26,4691.79,4277.95,4311.28,4298.46,4368.72,4711.79,4476.41,closed
91.484375,4391.79,4092.31,4357.95,4210.77,4426.15,4703.59,4149.23,4685.13,4271.79,4312.31,4293.85,4361.03,4712.82,4466.67,closed
91.4921875,4383.08,4082.56,4347.18,4210.26,4428.72,4706.15,4153.33,4677.95,4264.1,4305.64,4286.15,4347.18,4705.13,4456.41,closed
91.5,4385.13,4078.46,4348.21,4211.28,4431.28,4707.69,4158.97,4682.56,4269.23,4304.1,4285.13,4346.15,4703.59,4460.51,closed
91.5078125,4391.28,4079.49,4354.87,4213.33,4427.18,4704.1,4154.87,4690.77,4275.38,4307.18,4292.31,4357.44,4705.64,4464.62,closed
91.515625,4388.21,4072.31,4356.92,4212.31,4424.1,4701.54,4146.15,4688.21,4271.28,4304.62,4294.87,4355.9,4700.51,4458.46,closed
91.5234375,4385.64,4066.67,4356.92,4206.67,4427.69,4703.59,4146.15,4683.59,4269.23,4302.56,4291.28,4347.69,4698.46,4455.9,closed
91.53125,4388.21,4071.79,4356.92,4208.21,4431.28,4706.67,4148.72,4686.15,4275.9,4308.21,4292.31,4350.77,4703.08,4462.05,closed
91.5390625,4386.15,4074.87,4352.31,4208.72,4430.77,4708.72,4147.69,4688.72,4277.44,4314.36,4294.87,4354.36,4702.05,4463.08,closed
91.546875,4384.1,4073.33,4348.21,4207.69,4431.28,4707.18,4149.23,4688.72,4273.85,4312.82,4294.36,4353.33,4702.05,4461.03,closed
91.5546875,4389.74,4075.9,4352.31,4210.77,4435.38,4704.1,4153.33,4688.21,4272.82,4312.31,4295.38,4356.92,4711.28,4462.05,closed
91.5625,4392.31,4078.97,4353.33,4210.26,4435.38,4704.1,4152.82,4687.69,4270.77,4314.87,4296.92,4353.33,4711.28,4458.97,closed
91.5703125,4382.56,4075.9,4344.1,4201.54,4428.72,4705.13,4151.79,4686.67,4271.28,4311.28,4290.26,4342.56,4698.97,4450.77,closed
91.578125,4373.85,4070.26,4336.92,4192.82,4425.13,4706.15,4154.87,4688.21,4275.38,4307.69,4288.21,4342.05,4697.95,4452.31,closed
91.5859375,4377.44,4071.28,4340.51,4190.77,4428.72,4704.1,4153.85,4685.64,4269.74,4310.26,4296.41,4347.69,4705.64,4458.97,closed
91.59375,4381.54,4073.33,4342.05,4189.74,4429.23,4700.0,4147.18,4679.49,4265.13,4308.21,4295.9,4346.67,4700.51,4454.87,closed
91.6015625,4382.05,4070.77,4339.49,4187.69,4425.13,4698.97,4142.56,4676.92,4268.21,4303.08,4291.28,4344.62,4696.41,4453.85,closed
91.609375,4387.18,4071.79,4342.05,4187.18,4426.15,4703.08,4146.67,4674.87,4261.54,4304.62,4299.49,4350.26,4707.18,4464.1,closed
91.6171875,4391.79,4074.36,4345.64,4190.26,4426.67,4703.08,4152.82,4673.85,4254.36,4304.1,4303.08,4355.38,4711.79,4466.67,closed
91.625,4389.23,4066.67,4344.1,4187.69,4422.05,4697.95,4153.85,4674.87,4254.87,4297.95,4295.38,4354.36,4701.03,4458.97,closed
91.6328125,4386.67,4062.05,4341.03,4182.05,4421.54,4698.46,4153.33,4674.87,4253.33,4295.38,4289.23,4350.26,4693.85,4455.38,closed
91.640625,4386.67,4069.74,4342.05,4186.15,4424.62,4701.03,4153.85,4675.9,4258.46,4297.44,4288.72,4349.23,4695.38,4459.49,closed
91.6484375,4390.26,4075.9,4342.56,4188.21,4425.13,4699.49,4153.85,4680.0,4270.26,4304.1,4291.79,4353.85,4698.46,4464.62,closed
91.65625,4393.85,4071.28,4343.59,4186.67,4426.15,4698.46,4154.87,4681.54,4274.36,4311.79,4300.0,4356.92,4703.08,4467.18,closed
91.6640625,4390.26,4064.1,4341.03,4186.15,4427.18,4699.49,4153.85,4681.03,4275.38,4314.87,4301.54,4350.77,4704.1,4462.56,closed
91.671875,4386.15,4066.15,4336.41,4184.1,4426.67,4700.0,4149.74,4682.56,4281.03,4315.38,4291.79,4342.56,4698.97,4457.44,closed
91.6796875,4388.21,4071.28,4336.92,4185.13,4429.23,4702.56,4150.26,4686.15,4284.1,4318.97,4292.82,4342.56,4700.0,4458.97,closed
91.6875,4384.62,4068.72,4337.44,4186.15,4429.23,4705.13,4155.9,4690.26,4282.56,4319.49,4297.95,4342.05,4703.08,4453.85,closed
91.6953125,4377.95,4063.59,4336.41,4184.62,4423.59,4703.08,4156.41,4692.31,4278.46,4315.38,4294.36,4338.97,4697.44,4447.18,closed
91.703125,4380.51,4062.05,4340.51,4182.56,4423.59,4702.05,4155.9,4688.21,4274.87,4314.36,4293.33,4343.08,4693.33,4453.85,closed
91.7109375,4385.64,4062.56,4347.18,4183.59,4427.18,4702.56,4160.0,4680.51,4268.72,4311.79,4296.92,4349.23,4698.46,4461.54,closed
91.71875,4389.74,4066.15,4350.77,4186.67,4429.23,4702.56,4162.05,4681.54,4266.67,4308.21,4297.95,4352.82,4702.56,4462.05,closed
91.7265625,4394.87,4071.79,4351.79,4188.72,4430.77,4705.13,4158.46,4689.23,4275.38,4314.36,4302.05,4360.51,4708.21,4466.67,closed
91.734375,4393.85,4068.72,4351.79,4188.21,4429.74,4704.1,4154.87,4686.67,4280.0,4323.08,4308.72,4363.08,4713.85,4467.69,closed
91.7421875,4388.72,4061.03,4346.67,4186.15,4422.05,4697.44,4152.82,4676.92,4269.74,4318.46,4302.05,4352.82,4708.21,4458.46,closed
91.75,4384.1,4056.41,4342.56,4184.1,4414.36,4695.38,4152.82,4677.44,4265.13,4306.67,4291.79,4343.08,4700.0,4456.41,closed
91.7578125,4380.0,4055.38,4342.56,4183.08,4414.36,4697.95,4156.41,4686.15,4275.9,4307.69,4290.77,4344.62,4698.97,4460.51,closed
91.765625,4378.97,4054.36,4343.59,4186.67,4419.49,4697.44,4161.03,4689.74,4279.49,4313.85,4291.79,4346.67,4695.38,4458.46,closed
91.7734375,4382.05,4054.36,4344.62,4188.21,4423.08,4700.0,4160.51,4686.15,4268.72,4311.28,4293.33,4345.64,4692.82,4455.9,closed
91.78125,4383.08,4060.51,4348.72,4188.21,4425.64,4704.1,4160.51,4681.54,4266.15,4309.23,4297.44,4348.72,4702.56,4457.44,closed
91.7890625,4386.15,4064.62,4351.79,4194.36,4427.69,4704.1,4163.59,4683.08,4272.31,4312.31,4302.05,4352.31,4708.72,4457.95,closed
91.796875,4388.72,4060.0,4349.23,4192.31,4425.64,4703.59,4163.59,4686.67,4269.74,4306.67,4296.41,4349.23,4700.0,4455.9,closed
91.8046875,4385.64,4058.97,4346.67,4187.18,4423.08,4701.54,4155.9,4680.51,4265.64,4298.46,4290.26,4345.13,4695.38,4455.9,closed
91.8125,4382.56,4061.54,4342.56,4190.26,4425.13,4697.44,4151.79,4674.87,4270.26,4301.03,4291.79,4346.15,4700.0,4454.36,closed
91.8203125,4382.05,4056.41,4341.54,4191.28,4424.1,4700.0,4161.03,4679.49,4270.77,4304.62,4291.28,4347.18,4699.49,4451.28,closed
91.828125,4382.56,4054.87,4349.23,4188.72,4422.05,4705.13,4165.64,4683.08,4266.67,4305.13,4291.79,4349.23,4696.92,4454.87,closed
91.8359375,4382.56,4055.9,4353.85,4189.74,4422.56,4701.03,4159.49,4682.56,4266.67,4307.18,4296.41,4353.85,4697.95,4456.41,closed
91.84375,4381.03,4049.23,4346.67,4188.72,4418.97,4694.87,4155.9,4684.1,4265.64,4305.64,4299.49,4352.82,4700.0,4452.31,closed
91.8515625,4378.97,4047.69,4341.03,4184.1,4416.41,4696.92,4159.49,4683.08,4261.54,4302.56,4295.38,4345.64,4697.44,4451.28,closed
91.859375,4379.49,4051.79,4342.05,4185.64,4420.51,4701.54,4163.59,4681.54,4262.05,4301.54,4289.23,4345.64,4691.79,4453.33,closed
91.8671875,4378.97,4051.79,4345.13,4186.67,4422.56,4701.03,4165.13,4686.15,4268.72,4300.51,4288.72,4348.21,4691.28,4453.33,closed
91.875,4378.97,4053.85,4344.62,4185.13,4419.49,4693.85,4162.05,4689.74,4272.82,4303.59,4293.33,4346.67,4696.92,4455.38,closed
91.8828125,4384.62,4055.38,4343.59,4188.21,4422.05,4693.85,4160.51,4688.21,4272.82,4309.23,4299.49,4350.77,4701.54,4462.05,closed
91.890625,4389.23,4053.85,4350.77,4191.28,4424.1,4703.59,4167.18,4690.77,4275.38,4310.77,4304.62,4360.51,4703.08,4465.13,closed
91.8984375,4389.74,4054.36,4359.49,4188.72,4419.49,4702.56,4166.67,4694.87,4276.41,4311.28,4306.67,4364.1,4705.13,4465.64,closed
91.90625,4390.77,4055.38,4356.41,4190.77,4418.46,4692.31,4155.38,4690.77,4274.36,4314.36,4303.08,4360.51,4705.64,4467.69,closed
91.9140625,4390.26,4054.87,4349.23,4194.87,4420.51,4692.82,4154.36,4687.69,4272.82,4314.36,4300.0,4355.9,4703.59,4463.59,closed
91.921875,4384.1,4055.9,4346.67,4191.28,4421.03,4699.49,4158.46,4688.72,4265.13,4307.69,4294.87,4349.74,4696.92,4452.31,closed
91.9296875,4378.46,4056.41,4346.67,4191.28,4417.95,4695.9,4155.38,4683.08,4253.33,4297.44,4288.21,4345.64,4686.67,4446.15,closed
91.9375,4378.46,4056.41,4344.62,4193.33,4414.36,4691.28,4153.33,4676.41,4256.41,4293.33,4286.15,4346.15,4683.08,4449.23,closed
91.9453125,4377.44,4056.92,4341.54,4185.13,4416.92,4696.92,4154.87,4683.08,4270.26,4297.95,4289.74,4347.18,4688.21,4450.77,closed
91.953125,4378.46,4058.97,4343.08,4185.64,4422.05,4699.49,4153.85,4692.31,4274.36,4305.13,4296.41,4350.77,4695.9,4454.87,closed
91.9609375,4384.62,4063.59,4348.21,4200.0,4423.08,4694.87,4153.33,4690.77,4271.79,4311.28,4300.51,4353.85,4702.05,4459.49,closed
91.96875,4386.67,4063.08,4346.67,4202.56,4420.51,4695.9,4152.82,4689.23,4281.03,4318.97,4302.56,4355.9,4704.62,4458.97,closed
91.9765625,4381.03,4056.92,4341.54,4194.36,4421.54,4697.44,4151.28,4695.9,4287.69,4319.49,4301.03,4357.44,4702.05,4456.92,closed
91.984375,4380.0,4055.9,4342.05,4191.28,4421.03,4695.9,4150.77,4693.85,4274.87,4309.23,4298.46,4353.85,4696.41,4454.87,closed
91.9921875,4377.44,4056.92,4339.49,4187.18,4416.92,4696.41,4149.23,4680.51,4253.85,4297.44,4290.77,4345.13,4691.28,4444.62,closed
92.0,4368.21,4053.33,4332.82,4184.62,4413.85,4695.38,4149.74,4672.82,4251.28,4294.87,4284.1,4341.03,4688.21,4437.44,closed
92.0078125,4372.31,4051.28,4337.44,4189.23,4416.41,4690.77,4150.77,4674.36,4261.03,4301.54,4288.72,4346.15,4691.79,4447.69,closed
92.015625,4392.31,4062.56,4352.31,4200.51,4427.69,4697.44,4151.28,4680.0,4268.21,4307.69,4299.49,4357.95,4701.54,4463.08,closed
92.0234375,4398.46,4073.33,4356.92,4207.18,4434.87,4707.69,4151.79,4685.13,4269.23,4307.69,4303.08,4366.15,4708.72,4465.13,closed
